contig	start	end	name	giemsa
X	15629698	15668983	13E3	gpos100
X	15668983	15670816	13E4	gpos100
X	15670816	15679025	13E5	gpos100
X	15679025	15687234	13E6	gpos100
X	15687234	15698961	13E7	gpos100
X	15698961	15720583	13E8	gpos100
X	15720583	15720593	13E9	gpos100
X	15720593	15724604	13E10	gpos100
X	15724604	15730335	13E11	gpos100
X	15730335	15745428	13E12	gpos100
X	15745428	15746707	13E13	gpos100
X	15746707	15769168	13E14	gpos100
X	15769168	15770447	13E15	gpos100
X	15770447	15776177	13E16	gpos100
X	15776177	15781908	13E17	gpos100
X	15781908	15795006	13E18	gpos100
X	15795006	15819973	13F1	gpos100
X	15819973	15819983	13F2	gpos100
X	15819983	15820575	13F3	gpos100
X	15820575	15826792	13F4	gpos100
X	15826792	15829512	13F5	gpos100
X	15829512	15832232	13F6	gpos100
X	15832232	15837041	13F7	gpos100
X	15837041	15837648	13F8	gpos100
X	15837648	15839178	13F9	gpos100
X	15839178	15846342	13F10	gpos100
X	15846342	15846949	13F11	gpos100
X	15846949	15849669	13F12	gpos100
X	15849669	15852389	13F13	gpos100
X	15852389	15858363	13F14	gpos100
X	15858363	15858970	13F15	gpos100
X	15858970	15867300	13F16	gpos100
X	15867300	15891771	13F17	gpos100
X	15891771	15907608	13F18	gpos100
X	15907608	15955909	14A1	gpos100
X	15955909	15958383	14A2	gpos100
X	15958383	15969469	14A3	gpos100
X	15969469	15980554	14A4	gpos100
X	15980554	16001142	14A5	gpos100
X	16001142	16068545	14A6	gpos100
X	16068545	16071020	14A7	gpos100
X	16071020	16091607	14A8	gpos100
X	16091607	16113516	14A9	gpos100
X	16113516	16175032	14B1	gpos100
X	16175032	16177665	14B2	gpos100
X	16177665	16239180	14B3	gpos100
X	16239180	16241813	14B4	gpos100
X	16241813	16253611	14B5	gpos100
X	16253611	16265408	14B6	gpos100
X	16265408	16286264	14B7	gpos100
X	16286264	16288898	14B8	gpos100
X	16288898	16319971	14B9	gpos100
X	16319971	16319981	14B10	gpos100
X	16319981	16319991	14B11	gpos100
X	16319991	16323601	14B12	gpos100
X	16323601	16329399	14B13	gpos100
X	16329399	16335197	14B14	gpos100
X	16335197	16350470	14B15	gpos100
X	16350470	16351924	14B16	gpos100
X	16351924	16357760	14B17	gpos100
X	16357760	16363596	14B18	gpos100
X	16363596	16381468	14C1	gpos100
X	16381468	16391099	14C2	gpos100
X	16391099	16402005	14C3	gpos100
X	16402005	16440077	14C4	gpos100
X	16440077	16440087	14C5	gpos100
X	16440087	16450276	14C6	gpos100
X	16450276	16452002	14C7	gpos100
X	16452002	16456349	14C8	gpos100
X	16456349	16503346	14D1	gpos100
X	16503346	16505071	14D2	gpos100
X	16505071	16512800	14D3	gpos100
X	16512800	16520529	14D4	gpos100
X	16520529	16557519	14E1	gpos100
X	16557519	16559244	14E2	gpos100
X	16559244	16566974	14E3	gpos100
X	16566974	16574703	14E4	gpos100
X	16574703	16595751	14F1	gpos100
X	16595751	16632741	14F2	gpos100
X	16632741	16634466	14F3	gpos100
X	16634466	16642195	14F4	gpos100
X	16642195	16659862	14F5	gpos100
X	16659862	16667591	14F6	gpos100
X	16667591	16701269	15A1	gpos100
X	16701269	16702994	15A2	gpos100
X	16702994	16749990	15A3	gpos100
X	16749990	16751716	15A4	gpos100
X	16751716	16769382	15A5	gpos100
X	16769382	16777112	15A6	gpos100
X	16777112	16784841	15A7	gpos100
X	16784841	16799195	15A8	gpos100
X	16799195	16806924	15A9	gpos100
X	16806924	16821279	15A10	gpos100
X	16821279	16838945	15A11	gpos100
X	16838945	16872623	15B1	gpos100
X	16872623	16874348	15B2	gpos100
X	16874348	16878696	15B3	gpos100
X	16878696	16889737	15B4	gpos100
X	16889737	16900779	15B5	gpos100
X	16900779	16924450	15C1	gpos100
X	16924450	16928117	15C2	gpos100
X	16928117	16937029	15C3	gpos100
X	16937029	16956602	15C4	gpos100
X	16956602	16959551	15C5	gpos100
X	16959551	16969023	15C6	gpos100
X	16969023	17018417	15D1	gpos100
X	17018417	17020531	15D2	gpos100
X	17020531	17030004	15D3	gpos100
X	17030004	17054954	15D4	gpos100
X	17054954	17057069	15D5	gpos100
X	17057069	17066541	15D6	gpos100
X	17066541	17091492	15E1	gpos100
X	17091492	17093606	15E2	gpos100
X	17093606	17110352	15E3	gpos100
X	17110352	17112467	15E4	gpos100
X	17112467	17145537	15E5	gpos100
X	17145537	17147651	15E6	gpos100
X	17147651	17157124	15E7	gpos100
X	17157124	17198398	15F1	gpos100
X	17198398	17202763	15F2	gpos100
X	17202763	17213219	15F3	gpos100
X	17213219	17258775	15F4	gpos100
X	17258775	17261109	15F5	gpos100
X	17261109	17266990	15F6	gpos100
X	17266990	17285474	15F7	gpos100
X	17285474	17287808	15F8	gpos100
X	17287808	17293689	15F9	gpos100
X	17293689	17357262	16A1	gpos100
X	17357262	17359596	16A2	gpos100
X	17359596	17361930	16A3	gpos100
X	17361930	17399365	16A4	gpos100
X	17399365	17467419	16A5	gpos100
X	17467419	17469753	16A6	gpos100
X	17469753	17472087	16A7	gpos100
X	17472087	17526605	16B1	gpos100
X	17526605	17528939	16B2	gpos100
X	17528939	17534820	16B3	gpos100
X	17534820	17571321	16B4	gpos100
X	17571321	17573655	16B5	gpos100
X	17573655	17597553	16B6	gpos100
X	17597553	17608009	16B7	gpos100
X	17608009	17618464	16B8	gpos100
X	17618464	17628920	16B9	gpos100
X	17628920	17665421	16B10	gpos100
X	17665421	17667755	16B11	gpos100
X	17667755	17678210	16B12	gpos100
X	17678210	17719192	16C1	gpos100
X	17719192	17719202	16C2	gpos100
X	17719202	17719212	16C3	gpos100
X	17719212	17723197	16C4	gpos100
X	17723197	17739537	16C5	gpos100
X	17739537	17744721	16C6	gpos100
X	17744721	17749905	16C7	gpos100
X	17749905	17761755	16C8	gpos100
X	17761755	17764671	16C9	gpos100
X	17764671	17776521	16C10	gpos100
X	17776521	17792860	16D1	gpos100
X	17792860	17809200	16D2	gpos100
X	17809200	17816606	16D3	gpos100
X	17816606	17830261	16D4	gpos100
X	17830261	17831418	16D5	gpos100
X	17831418	17836602	16D6	gpos100
X	17836602	17841787	16D7	gpos100
X	17841787	17855905	16E1	gpos100
X	17855905	17865532	16E2	gpos100
X	17865532	17868449	16E3	gpos100
X	17868449	17882103	16E4	gpos100
X	17882103	17883261	16E5	gpos100
X	17883261	17910293	16F1	gpos100
X	17910293	17911450	16F2	gpos100
X	17911450	17938482	16F3	gpos100
X	17938482	18014931	16F4	gpos100
X	18014931	18058431	16F5	gpos100
X	18058431	18101931	16F6	gpos100
X	18101931	18168369	16F7	gpos100
X	18168369	18168379	16F8	gpos100
X	18168379	18188579	17A1	gpos100
X	18188579	18227467	17A2	gpos100
X	18227467	18266356	17A3	gpos100
X	18266356	18305244	17A4	gpos100
X	18305244	18354596	17A5	gpos100
X	18354596	18356549	17A6	gpos100
X	18356549	18369043	17A7	gpos100
X	18369043	18380056	17A8	gpos100
X	18380056	18390387	17A9	gpos100
X	18390387	18400718	17A10	gpos100
X	18400718	18417754	17A11	gpos100
X	18417754	18419763	17A12	gpos100
X	18419763	18452839	17B1	gpos100
X	18452839	18454147	17B2	gpos100
X	18454147	18467545	17B3	gpos100
X	18467545	18480943	17B4	gpos100
X	18480943	18494341	17B5	gpos100
X	18494341	18502714	17B6	gpos100
X	18502714	18533278	17C1	gpos100
X	18533278	18534586	17C2	gpos100
X	18534586	18565150	17C3	gpos100
X	18565150	18601065	17C4	gpos100
X	18601065	18629010	17C5	gpos100
X	18629010	18641236	17C6	gpos100
X	18641236	18653462	17C7	gpos100
X	18653462	18711972	17D1	gpos100
X	18711972	18714701	17D2	gpos100
X	18714701	18773211	17D3	gpos100
X	18773211	18775940	17D4	gpos100
X	18775940	18788166	17D5	gpos100
X	18788166	18803707	17D6	gpos100
X	18803707	18857960	17E1	gpos100
X	18857960	18857970	17E2	gpos100
X	18857970	18857980	17E3	gpos100
X	18857980	18857990	17E4	gpos100
X	18857990	18858000	17E5	gpos100
X	18858000	18858010	17E6	gpos100
X	18858010	18858020	17E7	gpos100
X	18858020	18858030	17E8	gpos100
X	18858030	18858040	17E9	gpos100
X	18858040	18869345	17F1	gpos100
X	18869345	18910754	17F2	gpos100
X	18910754	18936074	17F3	gpos100
X	18936074	19005026	18A1	gpos100
X	19005026	19073978	18A2	gpos100
X	19073978	19153782	18A3	gpos100
X	19153782	19174580	18A4	gpos100
X	19174580	19184006	18A5	gpos100
X	19184006	19190605	18A6	gpos100
X	19190605	19200032	18A7	gpos100
X	19200032	19220240	18B1	gpos100
X	19220240	19221713	18B2	gpos100
X	19221713	19231140	18B3	gpos100
X	19231140	19246222	18B4	gpos100
X	19246222	19249934	18B5	gpos100
X	19249934	19262189	18B6	gpos100
X	19262189	19274443	18B7	gpos100
X	19274443	19278155	18B8	gpos100
X	19278155	19284754	18B9	gpos100
X	19284754	19291353	18B10	gpos100
X	19291353	19295064	18B11	gpos100
X	19295064	19310147	18C1	gpos100
X	19310147	19342711	18C2	gpos100
X	19342711	19429338	18C3	gpos100
X	19429338	19432518	18C4	gpos100
X	19432518	19440532	18C5	gpos100
X	19440532	19466991	18C6	gpos100
X	19466991	19493450	18C7	gpos100
X	19493450	19555526	18C8	gpos100
X	19555526	19555536	18C9	gpos100
X	19555536	19570917	18D1	gpos100
X	19570917	19573161	18D2	gpos100
X	19573161	19616961	18D3	gpos100
X	19616961	19616971	18D4	gpos100
X	19616971	19616981	18D5	gpos100
X	19616981	19617184	18D6	gpos100
X	19617184	19625608	18D7	gpos100
X	19625608	19634033	18D8	gpos100
X	19634033	19634043	18D9	gpos100
X	19634043	19637550	18D10	gpos100
X	19637550	19644112	18D11	gpos100
X	19644112	19649160	18D12	gpos100
X	19649160	19676126	18D13	gpos100
X	19676126	19704229	18E1	gpos100
X	19704229	19706610	18E2	gpos100
X	19706610	19730045	18E3	gpos100
X	19730045	19732427	18E4	gpos100
X	19732427	19747669	18E5	gpos100
X	19747669	19781298	18F1	gpos100
X	19781298	19835953	18F2	gpos100
X	19835953	19851510	18F3	gpos100
X	19851510	19887071	18F4	gpos100
X	19887071	19887081	18F5	gpos100
X	19887081	19887091	19A1	gpos100
X	19887091	19922096	19A2	gpos100
X	19922096	19976855	19A3	gpos100
X	19976855	20031614	19A4	gpos100
X	20031614	20046908	19A5	gpos100
X	20046908	20068757	19A6	gpos100
X	20068757	20128705	19B1	gpos100
X	20128705	20132119	19B2	gpos100
X	20132119	20160523	19B3	gpos100
X	20160523	20302879	19C1	gpos100
X	20302879	20306293	19C2	gpos100
X	20306293	20321587	19C3	gpos100
X	20321587	20369792	19C4	gpos100
X	20369792	20391641	19C5	gpos100
X	20391641	20413490	19C6	gpos100
X	20413490	20481495	19D1	gpos100
X	20481495	20558345	19D2	gpos100
X	20558345	20604985	19D3	gpos100
X	20604985	20684138	19E1	gpos100
X	20684138	20763291	19E2	gpos100
X	20763291	20842444	19E3	gpos100
X	20842444	20921597	19E4	gpos100
X	20921597	20978999	19E5	gpos100
X	20978999	21014876	19E6	gpos100
X	21014876	21081024	19E7	gpos100
X	21081024	21086629	19E8	gpos100
X	21086629	21176545	19F1	gpos100
X	21176545	21266461	19F2	gpos100
X	21266461	21313101	19F3	gpos100
X	21313101	21338215	19F4	gpos100
X	21338215	21363329	19F5	gpos100
X	21363329	21377455	19F6	gpos100
X	21377455	21530155	20A1	gpos100
X	21530155	21535761	20A2	gpos100
X	21535761	21582401	20A3	gpos100
X	21582401	21629040	20A4	gpos100
X	21629040	21675680	20A5	gpos100
X	21675680	22371346	neg.4	gneg
X	22371346	22545569	20C1	gpos100
X	22545569	22551175	20C2	gpos100
X	22551175	22597814	20C3	gpos100
X	22597814	22657235	20D1	gpos100
X	22657235	22716656	20D2	gpos100
X	22716656	22776077	20E1	gpos100
X	22776077	22835497	20E2	gpos100
X	22835497	22894918	20F1	gpos100
X	22894918	22954339	20F2	gpos100
X	22954339	23013760	20F3	gpos100
X	23013760	23542271	neg.5	gneg
Y	0	3667352	neg.6	gneg
2L	0	22221	neg.7	gneg
2L	22221	98619	21B1	gpos100
2L	98619	134010	21B2	gpos100
2L	134010	161234	21B3	gpos100
2L	161234	213130	21B4	gpos100
2L	213130	256688	21B5	gpos100
2L	256688	267408	21B6	gpos100
2L	267408	294632	21B7	gpos100
2L	294632	324485	21B8	gpos100
2L	324485	390347	21C1	gpos100
2L	390347	456209	21C2	gpos100
2L	456209	456219	21C3	gpos100
2L	456219	456229	21C4	gpos100
2L	456229	456239	21C5	gpos100
2L	456239	456249	21C6	gpos100
2L	456249	458430	21C7	gpos100
2L	458430	464653	21C8	gpos100
2L	464653	482425	21D1	gpos100
2L	482425	500197	21D2	gpos100
2L	500197	510759	21D3	gpos100
2L	510759	518418	21D4	gpos100
2L	518418	533318	21E1	gpos100
2L	533318	987803	21E2	gpos100
2L	987803	1048634	21E3	gpos100
2L	1048634	1086654	21E4	gpos100
2L	1086654	1170535	21F1	gpos100
2L	1170535	1224563	21F2	gpos100
2L	1224563	1277401	21F3	gpos100
2L	1277401	1326937	21F4	gpos100
2L	1326937	1428804	22A1	gpos100
2L	1428804	1530671	22A2	gpos100
2L	1530671	1644731	22A3	gpos100
2L	1644731	1644741	22A4	gpos100
2L	1644741	1654988	22A5	gpos100
2L	1654988	1667727	22A6	gpos100
2L	1667727	1687818	22A7	gpos100
2L	1687818	1698637	22A8	gpos100
2L	1698637	1737370	22B1	gpos100
2L	1737370	1802684	22B2	gpos100
2L	1802684	1852361	22B3	gpos100
2L	1852361	1902039	22B4	gpos100
2L	1902039	1920281	22B5	gpos100
2L	1920281	1954160	22B6	gpos100
2L	1954160	1964421	22B7	gpos100
2L	1964421	2014098	22B8	gpos100
2L	2014098	2027808	22B9	gpos100
2L	2027808	2061629	22C1	gpos100
2L	2061629	2090832	22C2	gpos100
2L	2090832	2132199	22C3	gpos100
2L	2132199	2204105	22D1	gpos100
2L	2204105	2204115	22D2	gpos100
2L	2204115	2204125	22D3	gpos100
2L	2204125	2234802	22D4	gpos100
2L	2234802	2261169	22D5	gpos100
2L	2261169	2298835	22D6	gpos100
2L	2298835	2425019	22E1	gpos100
2L	2425019	2425029	22E2	gpos100
2L	2425029	2425039	22E3	gpos100
2L	2425039	2425049	22E4	gpos100
2L	2425049	2432797	22F1	gpos100
2L	2432797	2458422	22F2	gpos100
2L	2458422	2492448	22F3	gpos100
2L	2492448	2564558	22F4	gpos100
2L	2564558	2642867	23A1	gpos100
2L	2642867	2721176	23A2	gpos100
2L	2721176	2761795	23A3	gpos100
2L	2761795	2762015	23A4	gpos100
2L	2762015	2774487	23A5	gpos100
2L	2774487	2786959	23A6	gpos100
2L	2786959	2790737	23A7	gpos100
2L	2790737	2809025	23B1	gpos100
2L	2809025	2827313	23B2	gpos100
2L	2827313	2839785	23B3	gpos100
2L	2839785	2846501	23B4	gpos100
2L	2846501	2856095	23B5	gpos100
2L	2856095	2864302	23B6	gpos100
2L	2864302	2870047	23B7	gpos100
2L	2870047	2875792	23B8	gpos100
2L	2875792	2888923	23C1	gpos100
2L	2888923	2946983	23C2	gpos100
2L	2946983	2972384	23C3	gpos100
2L	2972384	3030443	23C4	gpos100
2L	3030443	3066730	23C5	gpos100
2L	3066730	3124790	23D1	gpos100
2L	3124790	3145048	23D2	gpos100
2L	3145048	3161507	23D3	gpos100
2L	3161507	3186062	23D4	gpos100
2L	3186062	3202164	23D5	gpos100
2L	3202164	3218266	23D6	gpos100
2L	3218266	3295327	23E1	gpos100
2L	3295327	3298921	23E2	gpos100
2L	3298921	3321924	23E3	gpos100
2L	3321924	3344927	23E4	gpos100
2L	3344927	3361029	23E5	gpos100
2L	3361029	3370087	23E6	gpos100
2L	3370087	3440247	23F1	gpos100
2L	3440247	3443841	23F2	gpos100
2L	3443841	3486253	23F3	gpos100
2L	3486253	3486263	23F4	gpos100
2L	3486263	3486273	23F5	gpos100
2L	3486273	3526909	23F6	gpos100
2L	3526909	3619317	24A1	gpos100
2L	3619317	3636539	24A2	gpos100
2L	3636539	3648283	24A3	gpos100
2L	3648283	3660028	24A4	gpos100
2L	3660028	3666352	24A5	gpos100
2L	3666352	3693907	24B1	gpos100
2L	3693907	3695319	24B2	gpos100
2L	3695319	3698876	24B3	gpos100
2L	3698876	3726431	24C1	gpos100
2L	3726431	3750533	24C2	gpos100
2L	3750533	3780679	24C3	gpos100
2L	3780679	3789809	24C4	gpos100
2L	3789809	3819955	24C5	gpos100
2L	3819955	3829085	24C6	gpos100
2L	3829085	3859230	24C7	gpos100
2L	3859230	3896332	24C8	gpos100
2L	3896332	3912565	24C9	gpos100
2L	3912565	3956768	24D1	gpos100
2L	3956768	4000971	24D2	gpos100
2L	4000971	4024160	24D3	gpos100
2L	4024160	4073079	24D4	gpos100
2L	4073079	4113515	24D5	gpos100
2L	4113515	4153950	24D6	gpos100
2L	4153950	4185054	24D7	gpos100
2L	4185054	4225489	24D8	gpos100
2L	4225489	4376539	24E1	gpos100
2L	4376539	4376549	24E2	gpos100
2L	4376549	4376559	24E3	gpos100
2L	4376559	4388970	24E4	gpos100
2L	4388970	4397910	24E5	gpos100
2L	4397910	4417635	24F1	gpos100
2L	4417635	4448498	24F2	gpos100
2L	4448498	4464159	24F3	gpos100
2L	4464159	4479821	24F4	gpos100
2L	4479821	4485987	24F5	gpos100
2L	4485987	4506347	24F6	gpos100
2L	4506347	4526707	24F7	gpos100
2L	4526707	4537964	24F8	gpos100
2L	4537964	4614998	25A1	gpos100
2L	4614998	4673141	25A2	gpos100
2L	4673141	4731284	25A3	gpos100
2L	4731284	4780031	25A4	gpos100
2L	4780031	4790994	25A5	gpos100
2L	4790994	4816052	25A6	gpos100
2L	4816052	4827015	25A7	gpos100
2L	4827015	4842676	25A8	gpos100
2L	4842676	4899841	25B1	gpos100
2L	4899841	4905152	25B2	gpos100
2L	4905152	4932619	25B3	gpos100
2L	4932619	4960086	25B4	gpos100
2L	4960086	4982402	25B5	gpos100
2L	4982402	4982412	25B6	gpos100
2L	4982412	4982422	25B7	gpos100
2L	4982422	4982432	25B8	gpos100
2L	4982432	4994196	25B9	gpos100
2L	4994196	5006014	25B10	gpos100
2L	5006014	5049149	25C1	gpos100
2L	5049149	5049825	25C2	gpos100
2L	5049825	5064389	25C3	gpos100
2L	5064389	5078952	25C4	gpos100
2L	5078952	5093516	25C5	gpos100
2L	5093516	5111649	25C6	gpos100
2L	5111649	5133967	25C7	gpos100
2L	5133967	5164742	25C8	gpos100
2L	5164742	5195516	25C9	gpos100
2L	5195516	5213649	25C10	gpos100
2L	5213649	5240239	25D1	gpos100
2L	5240239	5273491	25D2	gpos100
2L	5273491	5285701	25D3	gpos100
2L	5285701	5303145	25D4	gpos100
2L	5303145	5320589	25D5	gpos100
2L	5320589	5362864	25D6	gpos100
2L	5362864	5372874	25D7	gpos100
2L	5372874	5421339	25E1	gpos100
2L	5421339	5477431	25E2	gpos100
2L	5477431	5495228	25E3	gpos100
2L	5495228	5513025	25E4	gpos100
2L	5513025	5538449	25E5	gpos100
2L	5538449	5572913	25E6	gpos100
2L	5572913	5631715	25F1	gpos100
2L	5631715	5682521	25F2	gpos100
2L	5682521	5725165	25F3	gpos100
2L	5725165	5798832	25F4	gpos100
2L	5798832	5831061	25F5	gpos100
2L	5831061	5932640	26A1	gpos100
2L	5932640	5942497	26A2	gpos100
2L	5942497	5960484	26A3	gpos100
2L	5960484	5968636	26A4	gpos100
2L	5968636	5979234	26A5	gpos100
2L	5979234	5979590	26A6	gpos100
2L	5979590	5979698	26A7	gpos100
2L	5979698	5979890	26A8	gpos100
2L	5979890	5980164	26A9	gpos100
2L	5980164	5981001	26B1	gpos100
2L	5981001	6018789	26B2	gpos100
2L	6018789	6056899	26B3	gpos100
2L	6056899	6080719	26B4	gpos100
2L	6080719	6110195	26B5	gpos100
2L	6110195	6113916	26B6	gpos100
2L	6113916	6130590	26B7	gpos100
2L	6130590	6154409	26B8	gpos100
2L	6154409	6178228	26B9	gpos100
2L	6178228	6194901	26B10	gpos100
2L	6194901	6233012	26B11	gpos100
2L	6233012	6278417	26C1	gpos100
2L	6278417	6323822	26C2	gpos100
2L	6323822	6363576	26C3	gpos100
2L	6363576	6384431	26C4	gpos100
2L	6384431	6448037	26D1	gpos100
2L	6448037	6448047	26D2	gpos100
2L	6448047	6448057	26D3	gpos100
2L	6448057	6455070	26D4	gpos100
2L	6455070	6461743	26D5	gpos100
2L	6461743	6465497	26D6	gpos100
2L	6465497	6477889	26D7	gpos100
2L	6477889	6484562	26D8	gpos100
2L	6484562	6499666	26D9	gpos100
2L	6499666	6504882	26D10	gpos100
2L	6504882	6514155	26D11	gpos100
2L	6514155	6531376	26E1	gpos100
2L	6531376	6548598	26E2	gpos100
2L	6548598	6569793	26E3	gpos100
2L	6569793	6583040	26E4	gpos100
2L	6583040	6619386	26F1	gpos100
2L	6619386	6621456	26F2	gpos100
2L	6621456	6649854	26F3	gpos100
2L	6649854	6651924	26F4	gpos100
2L	6651924	6661197	26F5	gpos100
2L	6661197	6674444	26F6	gpos100
2L	6674444	6687691	26F7	gpos100
2L	6687691	6728922	27A1	gpos100
2L	6728922	6746143	27A2	gpos100
2L	6746143	6798469	27B1	gpos100
2L	6798469	6800539	27B2	gpos100
2L	6800539	6813786	27B3	gpos100
2L	6813786	6839038	27B4	gpos100
2L	6839038	6880269	27C1	gpos100
2L	6880269	6889264	27C2	gpos100
2L	6889264	6904649	27C3	gpos100
2L	6904649	6933568	27C4	gpos100
2L	6933568	6939661	27C5	gpos100
2L	6939661	6950229	27C6	gpos100
2L	6950229	6969857	27C7	gpos100
2L	6969857	6969867	27C8	gpos100
2L	6969867	6969877	27C9	gpos100
2L	6969877	6973359	27D1	gpos100
2L	6973359	6996526	27D2	gpos100
2L	6996526	7012040	27D3	gpos100
2L	7012040	7027554	27D4	gpos100
2L	7027554	7038414	27D5	gpos100
2L	7038414	7049273	27D6	gpos100
2L	7049273	7069441	27D7	gpos100
2L	7069441	7117728	27E1	gpos100
2L	7117728	7156609	27E2	gpos100
2L	7156609	7181431	27E3	gpos100
2L	7181431	7206253	27E4	gpos100
2L	7206253	7226421	27E5	gpos100
2L	7226421	7246589	27E6	gpos100
2L	7246589	7275192	27E7	gpos100
2L	7275192	7277616	27E8	gpos100
2L	7277616	7334242	27F1	gpos100
2L	7334242	7369686	27F2	gpos100
2L	7369686	7422270	27F3	gpos100
2L	7422270	7445275	27F4	gpos100
2L	7445275	7445285	27F5	gpos100
2L	7445285	7445295	27F6	gpos100
2L	7445295	7445305	27F7	gpos100
2L	7445305	7485292	28A1	gpos100
2L	7485292	7487228	28A2	gpos100
2L	7487228	7495902	28A3	gpos100
2L	7495902	7512009	28A4	gpos100
2L	7512009	7524400	28A5	gpos100
2L	7524400	7548020	28A6	gpos100
2L	7548020	7578299	28B1	gpos100
2L	7578299	7580235	28B2	gpos100
2L	7580235	7592626	28B3	gpos100
2L	7592626	7644956	28B4	gpos100
2L	7644956	7719532	28C1	gpos100
2L	7719532	7767141	28C2	gpos100
2L	7767141	7787970	28C3	gpos100
2L	7787970	7815866	28C4	gpos100
2L	7815866	7820516	28C5	gpos100
2L	7820516	7820526	28C6	gpos100
2L	7820526	7820536	28C7	gpos100
2L	7820536	7820546	28C8	gpos100
2L	7820546	7820556	28C9	gpos100
2L	7820556	7829302	28D1	gpos100
2L	7829302	7912688	28D2	gpos100
2L	7912688	8048738	28D3	gpos100
2L	8048738	8048748	28D4	gpos100
2L	8048748	8048758	28D5	gpos100
2L	8048758	8048768	28D6	gpos100
2L	8048768	8048778	28D7	gpos100
2L	8048778	8048788	28D8	gpos100
2L	8048788	8048798	28D9	gpos100
2L	8048798	8048808	28D10	gpos100
2L	8048808	8056361	28D11	gpos100
2L	8056361	8060238	28D12	gpos100
2L	8060238	8074119	28E1	gpos100
2L	8074119	8078995	28E2	gpos100
2L	8078995	8083671	28E3	gpos100
2L	8083671	8090529	28E4	gpos100
2L	8090529	8114481	28E5	gpos100
2L	8114481	8120218	28E6	gpos100
2L	8120218	8155827	28E7	gpos100
2L	8155827	8158104	28E8	gpos100
2L	8158104	8168304	28E9	gpos100
2L	8168304	8208284	28F1	gpos100
2L	8208284	8210561	28F2	gpos100
2L	8210561	8220761	28F3	gpos100
2L	8220761	8235332	28F4	gpos100
2L	8235332	8254275	28F5	gpos100
2L	8254275	8282052	29A1	gpos100
2L	8282052	8300970	29A2	gpos100
2L	8300970	8315525	29A3	gpos100
2L	8315525	8325714	29A4	gpos100
2L	8325714	8340270	29A5	gpos100
2L	8340270	8363559	29B1	gpos100
2L	8363559	8375066	29B2	gpos100
2L	8375066	8382259	29B3	gpos100
2L	8382259	8387293	29B4	gpos100
2L	8387293	8404869	29C1	gpos100
2L	8404869	8405993	29C2	gpos100
2L	8405993	8422378	29C3	gpos100
2L	8422378	8438367	29C4	gpos100
2L	8438367	8454356	29C5	gpos100
2L	8454356	8491870	29D1	gpos100
2L	8491870	8506397	29D2	gpos100
2L	8506397	8514336	29D3	gpos100
2L	8514336	8528450	29D4	gpos100
2L	8528450	8531210	29D5	gpos100
2L	8531210	8532762	29D6	gpos100
2L	8532762	8536704	29D7	gpos100
2L	8536704	8544219	29E1	gpos100
2L	8544219	8637546	29E2	gpos100
2L	8637546	8686504	29E3	gpos100
2L	8686504	8711541	29E4	gpos100
2L	8711541	8736577	29E5	gpos100
2L	8736577	8761614	29E6	gpos100
2L	8761614	8816851	29F1	gpos100
2L	8816851	8856909	29F2	gpos100
2L	8856909	8912146	29F3	gpos100
2L	8912146	8937183	29F4	gpos100
2L	8937183	8962220	29F5	gpos100
2L	8962220	8987256	29F6	gpos100
2L	8987256	9019804	29F7	gpos100
2L	9019804	9059863	29F8	gpos100
2L	9059863	9122611	30A1	gpos100
2L	9122611	9185359	30A2	gpos100
2L	9185359	9202884	30A3	gpos100
2L	9202884	9220410	30A4	gpos100
2L	9220410	9233750	30A5	gpos100
2L	9233750	9254801	30A6	gpos100
2L	9254801	9301244	30A7	gpos100
2L	9301244	9347687	30A8	gpos100
