chrom	chromStart	chromEnd	name	gieStain
chr3R	5509818	5523344		
chr3R	5523344	5529976		
chr3R	5529976	5531602		
chr3R	5531602	5557679		
chr3R	5557679	5580634		
chr3R	5580634	5587917		
chr3R	5587917	5604564		
chr3R	5604564	5611847		
chr3R	5611847	5625373		
chr3R	5625373	5652380		
chr3R	5652380	5673059		
chr3R	5673059	5688966		
chr3R	5688966	5742254		
chr3R	5742254	5759008		
chr3R	5759008	5783054		
chr3R	5783054	5836105		
chr3R	5836105	5860151		
chr3R	5860151	5891410		
chr3R	5891410	5908242		
chr3R	5908242	5945213		
chr3R	5945213	5948970		
chr3R	5948970	6002021		
chr3R	6002021	6062286		
chr3R	6062286	6071754		
chr3R	6071754	6132018		
chr3R	6132018	6192283		
chr3R	6192283	6252548		
chr3R	6252548	6320026		
chr3R	6320026	6329494		
chr3R	6329494	6375332		
chr3R	6375332	6392164		
chr3R	6392164	6416209		
chr3R	6416209	6454683		
chr3R	6454683	6493156		
chr3R	6493156	6566496		
chr3R	6566496	6570253		
chr3R	6570253	6587085		
chr3R	6587085	6625558		
chr3R	6625558	6685823		
chr3R	6685823	6689245		
chr3R	6689245	6695512		
chr3R	6695512	6704702		
chr3R	6704702	6850227		
chr3R	6850227	6896977		
chr3R	6896977	6986095		
chr3R	6986095	7089239		
chr3R	7089239	7089249		
chr3R	7089249	7090928		
chr3R	7090928	7092123		
chr3R	7092123	7097476		
chr3R	7097476	7118461		
chr3R	7118461	7119656		
chr3R	7119656	7125009		
chr3R	7125009	7134952		
chr3R	7134952	7140306		
chr3R	7140306	7152543		
chr3R	7152543	7162485		
chr3R	7162485	7174722		
chr3R	7174722	7189301		
chr3R	7189301	7233762		
chr3R	7233762	7331516		
chr3R	7331516	7336075		
chr3R	7336075	7398630		
chr3R	7398630	7463373		
chr3R	7463373	7467933		
chr3R	7467933	7488359		
chr3R	7488359	7552737		
chr3R	7552737	7617116		
chr3R	7617116	7663804		
chr3R	7663804	7710492		
chr3R	7710492	7739672		
chr3R	7739672	7760098		
chr3R	7760098	7849098		
chr3R	7849098	7853657		
chr3R	7853657	7882837		
chr3R	7882837	7903263		
chr3R	7903263	7949951		
chr3R	7949951	7987885		
chr3R	7987885	7999375		
chr3R	7999375	8028555		
chr3R	8028555	8040045		
chr3R	8040045	8093846		
chr3R	8093846	8098405		
chr3R	8098405	8118831		
chr3R	8118831	8130321		
chr3R	8130321	8185945		
chr3R	8185945	8204008		
chr3R	8204008	8213004		
chr3R	8213004	8233566		
chr3R	8233566	8246418		
chr3R	8246418	8281680		
chr3R	8281680	8284140		
chr3R	8284140	8289323		
chr3R	8289323	8302486		
chr3R	8302486	8307669		
chr3R	8307669	8323958		
chr3R	8323958	8334748		
chr3R	8334748	8351128		
chr3R	8351128	8355143		
chr3R	8355143	8373130		
chr3R	8373130	8383247		
chr3R	8383247	8470930		
chr3R	8470930	8527619		
chr3R	8527619	8584308		
chr3R	8584308	8610003		
chr3R	8610003	8703788		
chr3R	8703788	8703798		
chr3R	8703798	8707125		
chr3R	8707125	8717664		
chr3R	8717664	8737235		
chr3R	8737235	8756806		
chr3R	8756806	8767344		
chr3R	8767344	8805075		
chr3R	8805075	8833773		
chr3R	8833773	8866988		
chr3R	8866988	8921937		
chr3R	8921937	8924290		
chr3R	8924290	8930218		
chr3R	8930218	8949789		
chr3R	8949789	8955717		
chr3R	8955717	8979804		
chr3R	8979804	9003892		
chr3R	9003892	9027979		
chr3R	9027979	9061194		
chr3R	9061194	9080765		
chr3R	9080765	9100336		
chr3R	9100336	9106264		
chr3R	9106264	9121319		
chr3R	9121319	9127246		
chr3R	9127246	9142301		
chr3R	9142301	9157356		
chr3R	9157356	9176927		
chr3R	9176927	9187465		
chr3R	9187465	9202520		
chr3R	9202520	9244767		
chr3R	9244767	9249526		
chr3R	9249526	9250983		
chr3R	9250983	9257806		
chr3R	9257806	9258384		
chr3R	9258384	9262084		
chr3R	9262084	9271128		
chr3R	9271128	9296984		
chr3R	9296984	9306098		
chr3R	9306098	9315212		
chr3R	9315212	9364830		
chr3R	9364830	9367560		
chr3R	9367560	9376370		
chr3R	9376370	9392033		
chr3R	9392033	9414408		
chr3R	9414408	9436783		
chr3R	9436783	9492860		
chr3R	9492860	9508522		
chr3R	9508522	9530897		
chr3R	9530897	9530907		
chr3R	9530907	9530917		
chr3R	9530917	9541186		
chr3R	9541186	9549689		
chr3R	9549689	9561837		
chr3R	9561837	9578506		
chr3R	9578506	9583589		
chr3R	9583589	9600373		
chr3R	9600373	9632730		
chr3R	9632730	9665236		
chr3R	9665236	9679853		
chr3R	9679853	9703241		
chr3R	9703241	9731106		
chr3R	9731106	9762442		
chr3R	9762442	9764726		
chr3R	9764726	9783729		
chr3R	9783729	9807117		
chr3R	9807117	9830505		
chr3R	9830505	9845123		
chr3R	9845123	9855355		
chr3R	9855355	9874358		
chr3R	9874358	9893361		
chr3R	9893361	9907978		
chr3R	9907978	9935843		
chr3R	9935843	9963708		
chr3R	9963708	9973940		
chr3R	9973940	9992943		
chr3R	9992943	10011946		
chr3R	10011946	10017701		
chr3R	10017701	10045566		
chr3R	10045566	10065507		
chr3R	10065507	10085449		
chr3R	10085449	10102186		
chr3R	10102186	10109509		
chr3R	10109509	10119970		
chr3R	10119970	10137849		
chr3R	10137849	10147778		
chr3R	10147778	10170470		
chr3R	10170470	10201762		
chr3R	10201762	10228798		
chr3R	10228798	10260090		
chr3R	10260090	10270018		
chr3R	10270018	10274184		
chr3R	10274184	10292622		
chr3R	10292622	10302550		
chr3R	10302550	10325243		
chr3R	10325243	10335171		
chr3R	10335171	10369831		
chr3R	10369831	10384878		
chr3R	10384878	10401715		
chr3R	10401715	10440201		
chr3R	10440201	10449671		
chr3R	10449671	10473725		
chr3R	10473725	10526792		
chr3R	10526792	10618838		
chr3R	10618838	10656371		
chr3R	10656371	10727919		
chr3R	10727919	10765452		
chr3R	10765452	10814246		
chr3R	10814246	10917228		
chr3R	10917228	10917238		
chr3R	10917238	10917248		
chr3R	10917248	10927973		
chr3R	10927973	10936184		
chr3R	10936184	10950782		
chr3R	10950782	10971636		
chr3R	10971636	10979847		
chr3R	10979847	11013213		
chr3R	11013213	11059222		
chr3R	11059222	11105231		
chr3R	11105231	11113443		
chr3R	11113443	11146809		
chr3R	11146809	11173919		
chr3R	11173919	11188517		
chr3R	11188517	11209371		
chr3R	11209371	11242737		
chr3R	11242737	11269847		
chr3R	11269847	11284445		
chr3R	11284445	11330454		
chr3R	11330454	11376463		
chr3R	11376463	11391061		
chr3R	11391061	11418171		
chr3R	11418171	11445282		
chr3R	11445282	11466136		
chr3R	11466136	11505888		
chr3R	11505888	11545641		
chr3R	11545641	11553853		
chr3R	11553853	11568450		
chr3R	11568450	11595561		
chr3R	11595561	11616415		
chr3R	11616415	11656167		
chr3R	11656167	11670765		
chr3R	11670765	11685363		
chr3R	11685363	11731372		
chr3R	11731372	11752226		
chr3R	11752226	11785592		
chr3R	11785592	11785602		
chr3R	11785602	11785612		
chr3R	11785612	11785622		
chr3R	11785622	11785632		
chr3R	11785632	11785642		
chr3R	11785642	11785652		
chr3R	11785652	11785662		
chr3R	11785662	11785672		
chr3R	11785672	11788120		
chr3R	11788120	11817235		
chr3R	11817235	11846350		
chr3R	11846350	11864547		
chr3R	11864547	11871712		
chr3R	11871712	11917318		
chr3R	11917318	11957465		
chr3R	11957465	11970203		
chr3R	11970203	12010350		
chr3R	12010350	12050497		
chr3R	12050497	12063235		
chr3R	12063235	12081432		
chr3R	12081432	12099629		
chr3R	12099629	12134316		
chr3R	12134316	12147054		
chr3R	12147054	12187201		
chr3R	12187201	12227348		
chr3R	12227348	12240086		
chr3R	12240086	12274774		
chr3R	12274774	12303889		
chr3R	12303889	12324959		
chr3R	12324959	12356114		
chr3R	12356114	12381427		
chr3R	12381427	12424387		
chr3R	12424387	12443859		
chr3R	12443859	12463331		
chr3R	12463331	12470998		
chr3R	12470998	12490469		
chr3R	12490469	12509941		
chr3R	12509941	12535255		
chr3R	12535255	12589898		
chr3R	12589898	12627016		
chr3R	12627016	12661053		
chr3R	12661053	12673551		
chr3R	12673551	12696763		
chr3R	12696763	12714618		
chr3R	12714618	12737830		
chr3R	12737830	12750329		
chr3R	12750329	12773541		
chr3R	12773541	12823647		
chr3R	12823647	12868397		
chr3R	12868397	12907790		
chr3R	12907790	12947183		
chr3R	12947183	12975751		
chr3R	12975751	12982782		
chr3R	12982782	13005994		
chr3R	13005994	13018492		
chr3R	13018492	13044227		
chr3R	13044227	13051860		
chr3R	13051860	13082875		
chr3R	13082875	13108074		
chr3R	13108074	13133274		
chr3R	13133274	13164289		
chr3R	13164289	13201240		
chr3R	13201240	13238191		
chr3R	13238191	13280958		
chr3R	13280958	13300342		
chr3R	13300342	13325542		
chr3R	13325542	13350741		
chr3R	13350741	13364310		
chr3R	13364310	13395325		
chr3R	13395325	13402958		
chr3R	13402958	13422342		
chr3R	13422342	13447542		
chr3R	13447542	13484493		
chr3R	13484493	13527260		
chr3R	13527260	13564211		
chr3R	13564211	13606978		
chr3R	13606978	13614610		
chr3R	13614610	13639810		
chr3R	13639810	13647442		
chr3R	13647442	13678457		
chr3R	13678457	13678668		
chr3R	13678668	13680494		
chr3R	13680494	13685129		
chr3R	13685129	13705700		
chr3R	13705700	13745729		
chr3R	13745729	13793421		
chr3R	13793421	13833450		
chr3R	13833450	13843302		
chr3R	13843302	13898499		
chr3R	13898499	13946190		
chr3R	13946190	13978714		
chr3R	13978714	14055021		
chr3R	14055021	14058930		
chr3R	14058930	14068781		
chr3R	14068781	14086294		
chr3R	14086294	14111312		
chr3R	14111312	14151342		
chr3R	14151342	14199033		
chr3R	14199033	14208884		
chr3R	14208884	14226397		
chr3R	14226397	14295042		
chr3R	14295042	14298951		
chr3R	14298951	14321655		
chr3R	14321655	14333778		
chr3R	14333778	14356292		
chr3R	14356292	14373611		
chr3R	14373611	14390929		
chr3R	14390929	14408248		
chr3R	14408248	14415067		
chr3R	14415067	14453275		
chr3R	14453275	14486289		
chr3R	14486289	14513998		
chr3R	14513998	14538641		
chr3R	14538641	14544595		
chr3R	14544595	14577956		
chr3R	14577956	14588541		
chr3R	14588541	14599126		
chr3R	14599126	14627950		
chr3R	14627950	14666585		
chr3R	14666585	14675782		
chr3R	14675782	14727316		
chr3R	14727316	14779741		
chr3R	14779741	14798780		
chr3R	14798780	14817820		
chr3R	14817820	14861339		
chr3R	14861339	14904858		
chr3R	14904858	14923898		
chr3R	14923898	14992066		
chr3R	14992066	15019266		
chr3R	15019266	15054625		
chr3R	15054625	15130953		
chr3R	15130953	15199122		
chr3R	15199122	15234481		
chr3R	15234481	15248740		
chr3R	15248740	15253616		
chr3R	15253616	15258493		
chr3R	15258493	15261119		
chr3R	15261119	15265995		
chr3R	15265995	15273146		
chr3R	15273146	15274623		
chr3R	15274623	15279500		
chr3R	15279500	15298895		
chr3R	15298895	15316331		
chr3R	15316331	15369729		
chr3R	15369729	15373621		
chr3R	15373621	15398529		
chr3R	15398529	15438383		
chr3R	15438383	15470765		
chr3R	15470765	15503146		
chr3R	15503146	15550628		
chr3R	15550628	15598110		
chr3R	15598110	15623019		
chr3R	15623019	15677974		
chr3R	15677974	15740401		
chr3R	15740401	15757838		
chr3R	15757838	15782746		
chr3R	15782746	15849015		
chr3R	15849015	15875502		
chr3R	15875502	15890400		
chr3R	15890400	15971514		
chr3R	15971514	15971524		
chr3R	15971524	15971534		
chr3R	15971534	15998704		
chr3R	15998704	16019314		
chr3R	16019314	16027429		
chr3R	16027429	16060404		
chr3R	16060404	16087196		
chr3R	16087196	16113989		
chr3R	16113989	16134598		
chr3R	16134598	16142713		
chr3R	16142713	16182000		
chr3R	16182000	16221287		
chr3R	16221287	16229402		
chr3R	16229402	16273584		
chr3R	16273584	16276804		
chr3R	16276804	16291231		
chr3R	16291231	16330518		
chr3R	16330518	16369805		
chr3R	16369805	16396597		
chr3R	16396597	16423389		
chr3R	16423389	16450182		
chr3R	16450182	16476974		
chr3R	16476974	16516261		
chr3R	16516261	16561731		
chr3R	16561731	16576158		
chr3R	16576158	16576168		
chr3R	16576168	16576178		
chr3R	16576178	16576188		
chr3R	16576188	16576198		
chr3R	16576198	16576208		
chr3R	16576208	16576218		
chr3R	16576218	16576228		
chr3R	16576228	16576238		
chr3R	16576238	16576248		
chr3R	16576248	16576258		
chr3R	16576258	16576268		
chr3R	16576268	16576278		
chr3R	16576278	16595015		
chr3R	16595015	16635341		
chr3R	16635341	16696932		
chr3R	16696932	16700870		
chr3R	16700870	16718512		
chr3R	16718512	16736155		
chr3R	16736155	16791760		
chr3R	16791760	16847365		
chr3R	16847365	16902970		
chr3R	16902970	16951014		
chr3R	16951014	16983778		
chr3R	16983778	17001421		
chr3R	17001421	17006281		
chr3R	17006281	17024907		
chr3R	17024907	17033055		
chr3R	17033055	17048189		
chr3R	17048189	17077905		
chr3R	17077905	17093906		
chr3R	17093906	17123622		
chr3R	17123622	17167195		
chr3R	17167195	17196911		
chr3R	17196911	17247343		
chr3R	17247343	17256343		
chr3R	17256343	17313632		
chr3R	17313632	17357206		
chr3R	17357206	17385493		
chr3R	17385493	17389065		
chr3R	17389065	17405066		
chr3R	17405066	17427924		
chr3R	17427924	17436924		
chr3R	17436924	17513500		
chr3R	17513500	17517072		
chr3R	17517072	17539930		
chr3R	17539930	17560857		
chr3R	17560857	17600748		
chr3R	17600748	17627953		
chr3R	17627953	17655158		
chr3R	17655158	17663398		
chr3R	17663398	17709568		
chr3R	17709568	17755737		
chr3R	17755737	17770386		
chr3R	17770386	17785035		
chr3R	17785035	17805961		
chr3R	17805961	17826888		
chr3R	17826888	17871750		
chr3R	17871750	17875020		
chr3R	17875020	17895946		
chr3R	17895946	17916873		
chr3R	17916873	17968013		
chr3R	17968013	17968023		
chr3R	17968023	17969321		
chr3R	17969321	17996800		
chr3R	17996800	17999129		
chr3R	17999129	18004998		
chr3R	18004998	18033408		
chr3R	18033408	18061819		
chr3R	18061819	18072251		
chr3R	18072251	18091626		
chr3R	18091626	18097495		
chr3R	18097495	18112399		
chr3R	18112399	18118267		
chr3R	18118267	18145746		
chr3R	18145746	18148075		
chr3R	18148075	18158508		
chr3R	18158508	18177883		
chr3R	18177883	18183751		
chr3R	18183751	18198655		
chr3R	18198655	18222501		
chr3R	18222501	18228369		
chr3R	18228369	18238802		
chr3R	18238802	18253706		
chr3R	18253706	18268610		
chr3R	18268610	18297020		
chr3R	18297020	18340884		
chr3R	18340884	18373276		
chr3R	18373276	18381247		
chr3R	18381247	18401492		
chr3R	18401492	18415959		
chr3R	18415959	18426751		
chr3R	18426751	18446794		
chr3R	18446794	18476183		
chr3R	18476183	18510198		
chr3R	18510198	18553463		
chr3R	18553463	18573505		
chr3R	18573505	18602895		
chr3R	18602895	18627563		
chr3R	18627563	18647605		
chr3R	18647605	18672273		
chr3R	18672273	18709950		
chr3R	18709950	18712359		
chr3R	18712359	18723151		
chr3R	18723151	18729221		
chr3R	18729221	18749264		
chr3R	18749264	18769307		
chr3R	18769307	18793975		
chr3R	18793975	18832614		
chr3R	18832614	18871254		
chr3R	18871254	18895922		
chr3R	18895922	18920590		
chr3R	18920590	18945258		
chr3R	18945258	18979273		
chr3R	18979273	19013287		
chr3R	19013287	19024080		
chr3R	19024080	19048747		
chr3R	19048747	19059540		
chr3R	19059540	19070332		
chr3R	19070332	19099721		
chr3R	19099721	19133736		
chr3R	19133736	19144528		
chr3R	19144528	19177579		
chr3R	19177579	19177589		
chr3R	19177589	19177599		
chr3R	19177599	19177609		
chr3R	19177609	19177619		
chr3R	19177619	19177629		
chr3R	19177629	19178112		
chr3R	19178112	19225415		
chr3R	19225415	19250960		
chr3R	19250960	19261019		
chr3R	19261019	19317377		
chr3R	19317377	19373735		
chr3R	19373735	19414607		
chr3R	19414607	19440152		
chr3R	19440152	19465697		
chr3R	19465697	19506569		
chr3R	19506569	19547441		
chr3R	19547441	19565322		
chr3R	19565322	19583204		
chr3R	19583204	19616412		
chr3R	19616412	19648024		
chr3R	19648024	19652015		
chr3R	19652015	19685224		
chr3R	19685224	19695282		
chr3R	19695282	19766967		
chr3R	19766967	19815662		
chr3R	19815662	19864357		
chr3R	19864357	19897566		
chr3R	19897566	19897576		
chr3R	19897576	19919930		
chr3R	19919930	19922659		
chr3R	19922659	19929536		
chr3R	19929536	19957479		
chr3R	19957479	19964356		
chr3R	19964356	19971232		
chr3R	19971232	20034977		
chr3R	20034977	20037706		
chr3R	20037706	20044583		
chr3R	20044583	20072526		
chr3R	20072526	20089990		
chr3R	20089990	20096867		
chr3R	20096867	20135398		
chr3R	20135398	20173929		
chr3R	20173929	20180805		
chr3R	20180805	20203509		
chr3R	20203509	20210386		
chr3R	20210386	20226758		
chr3R	20226758	20229487		
chr3R	20229487	20246952		
chr3R	20246952	20259177		
chr3R	20259177	20292468		
chr3R	20292468	20325760		
chr3R	20325760	20337985		
chr3R	20337985	20371276		
chr3R	20371276	20383502		
chr3R	20383502	20395727		
chr3R	20395727	20407952		
chr3R	20407952	20445391		
chr3R	20445391	20448120		
chr3R	20448120	20454996		
chr3R	20454996	20467222		
chr3R	20467222	20503569		
chr3R	20503569	20506298		
chr3R	20506298	20522671		
chr3R	20522671	20525400		
chr3R	20525400	20563931		
chr3R	20563931	20602462		
chr3R	20602462	20635753		
chr3R	20635753	20658457		
chr3R	20658457	20670682		
chr3R	20670682	20708121		
chr3R	20708121	20710850		
chr3R	20710850	20721984		
chr3R	20721984	20724712		
chr3R	20724712	20746325		
chr3R	20746325	20749054		
chr3R	20749054	20761279		
chr3R	20761279	20794570		
chr3R	20794570	20833101		
chr3R	20833101	20903163		
chr3R	20903163	20925393		
chr3R	20925393	20983943		
chr3R	20983943	20983953		
chr3R	20983953	20983963		
chr3R	20983963	20983973		
chr3R	20983973	20983983		
chr3R	20983983	20983993		
chr3R	20983993	21015889		
chr3R	21015889	21024824		
chr3R	21024824	21036791		
chr3R	21036791	21038786		
chr3R	21038786	21055380		
chr3R	21055380	21064316		
chr3R	21064316	21069342		
chr3R	21069342	21085937		
chr3R	21085937	21098702		
chr3R	21098702	21111467		
chr3R	21111467	21124232		
chr3R	21124232	21148565		
chr3R	21148565	21172899		
chr3R	21172899	21181834		
chr3R	21181834	21198429		
chr3R	21198429	21215023		
chr3R	21215023	21220050		
chr3R	21220050	21232815		
chr3R	21232815	21260977		
chr3R	21260977	21281402		
chr3R	21281402	21290337		
chr3R	21290337	21314670		
chr3R	21314670	21323606		
chr3R	21323606	21350971		
chr3R	21350971	21352966		
chr3R	21352966	21365731		
chr3R	21365731	21382325		
chr3R	21382325	21400809		
chr3R	21400809	21455435		
chr3R	21455435	21492688		
chr3R	21492688	21512748		
chr3R	21512748	21584567		
chr3R	21584567	21600247		
chr3R	21600247	21606182		
chr3R	21606182	21612117		
chr3R	21612117	21618052		
chr3R	21618052	21631618		
chr3R	21631618	21634957		
chr3R	21634957	21645979		
chr3R	21645979	21662142		
chr3R	21662142	21680848		
chr3R	21680848	21691870		
chr3R	21691870	21712590		
chr3R	21712590	21713915		
chr3R	21713915	21730078		
chr3R	21730078	21743644		
chr3R	21743644	21754666		
chr3R	21754666	21778460		
chr3R	21778460	21804850		
chr3R	21804850	21813328		
chr3R	21813328	21826894		
chr3R	21826894	21837917		
chr3R	21837917	22019295		
chr3R	22019295	22083638		
chr3R	22083638	22167030		
chr3R	22167030	22241017		
chr3R	22241017	22315004		
chr3R	22315004	22358600		
chr3R	22358600	22382075		
chr3R	22382075	22382085		
chr3R	22382085	22382095		
chr3R	22382095	22382105		
chr3R	22382105	22385654		
chr3R	22385654	22397208		
chr3R	22397208	22423618		
chr3R	22423618	22430118		
chr3R	22430118	22451576		
chr3R	22451576	22463130		
chr3R	22463130	22474684		
chr3R	22474684	22506149		
chr3R	22506149	22537614		
chr3R	22537614	22549168		
chr3R	22549168	22580633		
chr3R	22580633	22608248		
chr3R	22608248	22620473		
chr3R	22620473	22629031		
chr3R	22629031	22641257		
chr3R	22641257	22653482		
chr3R	22653482	22662040		
chr3R	22662040	22666854		
chr3R	22666854	22704142		
chr3R	22704142	22713687		
chr3R	22713687	22725579		
chr3R	22725579	22772190		
chr3R	22772190	22774844		
chr3R	22774844	22786736		
chr3R	22786736	22793425		
chr3R	22793425	22820606		
chr3R	22820606	22827295		
chr3R	22827295	22859678		
chr3R	22859678	22892062		
chr3R	22892062	22924445		
chr3R	22924445	22961925		
chr3R	22961925	22973817		
chr3R	22973817	22985709		
chr3R	22985709	23006731		
chr3R	23006731	23009386		
chr3R	23009386	23021278		
chr3R	23021278	23062792		
chr3R	23062792	23065447		
chr3R	23065447	23087531		
chr3R	23087531	23114712		
chr3R	23114712	23157288		
chr3R	23157288	23159941		
chr3R	23159941	23174533		
chr3R	23174533	23189125		
chr3R	23189125	23193545		
chr3R	23193545	23220975		
chr3R	23220975	23238190		
chr3R	23238190	23249916		
chr3R	23249916	23290855		
chr3R	23290855	23293473		
chr3R	23293473	23310225		
chr3R	23310225	23342160		
chr3R	23342160	23363938		
chr3R	23363938	23420059		
chr3R	23420059	23422676		
chr3R	23422676	23454611		
chr3R	23454611	23476389		
chr3R	23476389	23482985		
chr3R	23482985	23509789		
chr3R	23509789	23546750		
chr3R	23546750	23588736		
chr3R	23588736	23600462		
chr3R	23600462	23646427		
chr3R	23646427	23649044		
chr3R	23649044	23655641		
chr3R	23655641	23696580		
chr3R	23696580	23703792		
chr3R	23703792	23706962		
chr3R	23706962	23714950		
chr3R	23714950	23776826		
chr3R	23776826	23779996		
chr3R	23779996	23780006		
chr3R	23780006	23780016		
chr3R	23780016	23793248		
chr3R	23793248	23794446		
chr3R	23794446	23802114		
chr3R	23802114	23805134		
chr3R	23805134	23812801		
chr3R	23812801	23831540		
chr3R	23831540	23832738		
chr3R	23832738	23838105		
chr3R	23838105	23850374		
chr3R	23850374	23862642		
chr3R	23862642	23868010		
chr3R	23868010	23880278		
chr3R	23880278	23892547		
chr3R	23892547	23897914		
chr3R	23897914	23907882		
chr3R	23907882	23915550		
chr3R	23915550	23925518		
chr3R	23925518	23937787		
chr3R	23937787	23940806		
chr3R	23940806	23968793		
chr3R	23968793	23969992		
chr3R	23969992	23979960		
chr3R	23979960	23987628		
chr3R	23987628	24015615		
chr3R	24015615	24016813		
chr3R	24016813	24022181		
chr3R	24022181	24034449		
chr3R	24034449	24046718		
chr3R	24046718	24053906		
chr3R	24053906	24063100		
chr3R	24063100	24144450		
chr3R	24144450	24144460		
chr3R	24144460	24144470		
chr3R	24144470	24144480		
chr3R	24144480	24153569		
chr3R	24153569	24171153		
chr3R	24171153	24177611		
chr3R	24177611	24189602		
chr3R	24189602	24207186		
chr3R	24207186	24224770		
chr3R	24224770	24233995		
chr3R	24233995	24240452		
chr3R	24240452	24252444		
chr3R	24252444	24264435		
chr3R	24264435	24270892		
chr3R	24270892	24280117		
chr3R	24280117	24289341		
chr3R	24289341	24295798		
chr3R	24295798	24318340		
chr3R	24318340	24328475		
chr3R	24328475	24334740		
chr3R	24334740	24355424		
chr3R	24355424	24380882		
chr3R	24380882	24420760		
chr3R	24420760	24475057		
chr3R	24475057	24495742		
chr3R	24495742	24502007		
chr3R	24502007	24527465		
chr3R	24527465	24538602		
chr3R	24538602	24564060		
chr3R	24564060	24575198		
chr3R	24575198	24609308		
chr3R	24609308	24611794		
chr3R	24611794	24618059		
chr3R	24618059	24624324		
chr3R	24624324	24654655		
chr3R	24654655	24675340		
chr3R	24675340	24686478		
chr3R	24686478	24692743		
chr3R	24692743	24713427		
chr3R	24713427	24734112		
chr3R	24734112	24754796		
chr3R	24754796	24775481		
chr3R	24775481	24781746		
chr3R	24781746	24802431		
chr3R	24802431	24823115		
chr3R	24823115	24834253		
chr3R	24834253	24840518		
chr3R	24840518	24870849		
chr3R	24870849	24887055		
chr3R	24887055	24890403		
chr3R	24890403	24901455		
chr3R	24901455	24907406		
chr3R	24907406	24920477		
chr3R	24920477	24921806		
chr3R	24921806	24925153		
chr3R	24925153	24931104		
chr3R	24931104	24944707		
chr3R	24944707	24964933		
chr3R	24964933	24969910		
chr3R	24969910	24986343		
chr3R	24986343	25002777		
chr3R	25002777	25023002		
chr3R	25023002	25027980		
chr3R	25027980	25044413		
chr3R	25044413	25049390		
chr3R	25049390	25069616		
chr3R	25069616	25095534		
chr3R	25095534	25101913		
chr3R	25101913	25137651		
chr3R	25137651	25173390		
chr3R	25173390	25189589		
chr3R	25189589	25200928		
chr3R	25200928	25217127		
chr3R	25217127	25223505		
chr3R	25223505	25244564		
chr3R	25244564	25275443		
chr3R	25275443	25292351		
chr3R	25292351	25337518		
chr3R	25337518	25382684		
chr3R	25382684	25390745		
chr3R	25390745	25411217		
chr3R	25411217	25431690		
chr3R	25431690	25439751		
chr3R	25439751	25478776		
chr3R	25478776	25523942		
chr3R	25523942	25575251		
chr3R	25575251	25614276		
chr3R	25614276	25622337		
chr3R	25622337	25652971		
chr3R	25652971	25658159		
chr3R	25658159	25675288		
chr3R	25675288	25684511		
chr3R	25684511	25701640		
chr3R	25701640	25706828		
chr3R	25706828	25712016		
chr3R	25712016	25745038		
chr3R	25745038	25779154		
chr3R	25779154	25853674		
chr3R	25853674	25856370		
chr3R	25856370	25883978		
chr3R	25883978	25896057		
chr3R	25896057	25908135		
chr3R	25908135	25967018		
chr3R	25967018	26010263		
chr3R	26010263	26068067		
chr3R	26068067	26070763		
chr3R	26070763	26088018		
chr3R	26088018	26094813		
chr3R	26094813	26106891		
chr3R	26106891	26144960		
chr3R	26144960	26181950		
chr3R	26181950	26184647		
chr3R	26184647	26196725		
chr3R	26196725	26229617		
chr3R	26229617	26262510		
chr3R	26262510	26295402		
chr3R	26295402	26328294		
chr3R	26328294	26350726		
chr3R	26350726	26362804		
chr3R	26362804	26406050		
chr3R	26406050	26449295		
chr3R	26449295	26461374		
chr3R	26461374	26473452		
chr3R	26473452	26480246		
chr3R	26480246	26522413		
chr3R	26522413	26525109		
chr3R	26525109	26531904		
chr3R	26531904	26555232		
chr3R	26555232	26558307		
chr3R	26558307	26601720		
chr3R	26601720	26639230		
chr3R	26639230	26676740		
chr3R	26676740	26708224		
chr3R	26708224	26733804		
chr3R	26733804	26783121		
chr3R	26783121	26850270		
chr3R	26850270	26875850		
chr3R	26875850	26878625		
chr3R	26878625	26888288		
chr3R	26888288	26910375		
chr3R	26910375	26915811		
chr3R	26915811	26941263		
chr3R	26941263	26949392		
chr3R	26949392	26956005		
chr3R	26956005	26977839		
chr3R	26977839	27004711		
chr3R	27004711	27011324		
chr3R	27011324	27052367		
chr3R	27052367	27054991		
chr3R	27054991	27087007		
chr3R	27087007	27119023		
chr3R	27119023	27135818		
chr3R	27135818	27142431		
chr3R	27142431	27164265		
chr3R	27164265	27186099		
chr3R	27186099	27192712		
chr3R	27192712	27218534		
chr3R	27218534	27221159		
chr3R	27221159	27248031		
chr3R	27248031	27264826		
chr3R	27264826	27306919		
chr3R	27306919	27328753		
chr3R	27328753	27340509		
chr3R	27340509	27356255		
chr3R	27356255	27358879		
chr3R	27358879	27379663		
chr3R	27379663	27382287		
chr3R	27382287	27403071		
chr3R	27403071	27405695		
chr3R	27405695	27422491		
chr3R	27422491	27434247		
chr3R	27434247	27466263		
chr3R	27466263	27498279		
chr3R	27498279	27530295		
chr3R	27530295	27556117		
chr3R	27556117	27558741		
chr3R	27558741	27579525		
chr3R	27579525	27582150		
chr3R	27582150	27592856		
chr3R	27592856	27595481		
chr3R	27595481	27612276		
chr3R	27612276	27624032		
chr3R	27624032	27635789		
chr3R	27635789	27642402		
chr3R	27642402	27659197		
chr3R	27659197	27670954		
chr3R	27670954	27702970		
chr3R	27702970	27775275		
chr3R	27775275	27840943		
chr3R	27840943	27847617		
